Headline,Body ID,Stance,Agree,Disagree,Discuss,Unrelated
"The runnerup to Caitlyn Jenner for ESPN’s Arthur Ashe Courage Award was ""Army veteran Noah Galloway, who lost an arm and leg to a roadside bomb in Iraq.""",23994,unrelated,0.3973974535,0.07844293952,0.030139369,0.494020163
"The runnerup to Caitlyn Jenner for ESPN’s Arthur Ashe Courage Award was ""Army veteran Noah Galloway, who lost an arm and leg to a roadside bomb in Iraq.""",23995,agree,0.383274215,0.0232997737,0.34318175925,0.2502442482
"""Sixty million Americans depend on Social Security, and one-third of all the seniors in America depend on Social Security for 90 percent of their income.""",23996,unrelated,0.42161344115000005,0.021739588675,0.02353775608,0.53310921
"""Sixty million Americans depend on Social Security, and one-third of all the seniors in America depend on Social Security for 90 percent of their income.""",23997,agree,0.7567735,0.012562113,0.218456837,0.0122076065
"""Sixty million Americans depend on Social Security, and one-third of all the seniors in America depend on Social Security for 90 percent of their income.""",23998,agree,0.7796572300000001,0.05474103650000001,0.063148565,0.10245315967
"""Sixty million Americans depend on Social Security, and one-third of all the seniors in America depend on Social Security for 90 percent of their income.""",23999,unrelated,0.27627653229590005,0.07514028099258,0.04980320569435,0.59878
"""Sixty million Americans depend on Social Security, and one-third of all the seniors in America depend on Social Security for 90 percent of their income.""",24000,agree,0.363766015,0.098460643,0.30309657,0.2346768279
"""Sixty million Americans depend on Social Security, and one-third of all the seniors in America depend on Social Security for 90 percent of their income.""",24001,discuss,0.395011615,0.06093906205,0.451554575,0.09249476849999999
"""Sixty million Americans depend on Social Security, and one-third of all the seniors in America depend on Social Security for 90 percent of their income.""",24002,agree,0.35440609999999995,0.32692452275,0.28195606300000003,0.036713296205649996
"""Most polls show foreign nations have lower regard for the U.S. now than they did before Obama’s time.""",24003,unrelated,0.2039404884,0.0694180769,0.04749843745,0.679143
"""Most polls show foreign nations have lower regard for the U.S. now than they did before Obama’s time.""",24004,unrelated,0.27559539,0.0601949283,0.189402307,0.474807415
"""There is not a single documented case of abuse"" of the bulk metadata collection program. ",24005,unrelated,0.01219548675,0.014527200649999999,0.010077724,0.963199555
"""There is not a single documented case of abuse"" of the bulk metadata collection program. ",24006,unrelated,0.0611050922,0.027944783812500002,0.0147826815165,0.8961674000000001
"""There is not a single documented case of abuse"" of the bulk metadata collection program. ",24007,agree,0.53674944,0.22947499870000002,0.182857765,0.05091781343375
"""There is not a single documented case of abuse"" of the bulk metadata collection program. ",24008,unrelated,0.15355608750000002,0.23877804233000002,0.0397306808,0.567935175
"""There is not a single documented case of abuse"" of the bulk metadata collection program. ",24009,agree,0.313802575,0.3123305855,0.30579041,0.0680764225
"""There is not a single documented case of abuse"" of the bulk metadata collection program. ",24010,agree,0.44121775,0.185913552,0.32498697000000004,0.0478816989
"""Two of the top three (rated) public high schools in Wisconsin — Ronald Reagan College Prep and Rufus King International — are MPS schools.""",24011,agree,0.7284711349999999,0.0105823815,0.211777596,0.0491688585
"""Two of the top three (rated) public high schools in Wisconsin — Ronald Reagan College Prep and Rufus King International — are MPS schools.""",24012,agree,0.493946285,0.01311729475,0.41964161,0.07329476305
"The Texas Senate ""approved a bill to put a special label on the insurance cards of anyone who bought a plan through Obamacare"" that includes the letter ""S"" for subsidy.",24013,agree,0.558987625,0.0411544765,0.326903805,0.07295408960000001
"The Texas Senate ""approved a bill to put a special label on the insurance cards of anyone who bought a plan through Obamacare"" that includes the letter ""S"" for subsidy.",24014,agree,0.676327835,0.0331679492,0.235726075,0.054778135011000005
"The Texas Senate ""approved a bill to put a special label on the insurance cards of anyone who bought a plan through Obamacare"" that includes the letter ""S"" for subsidy.",24015,unrelated,0.243416245,0.0195031739,0.3440950560000001,0.3929855199999999
"""One out of five of our children live in a family that’s on food stamps.""",24016,unrelated,0.140932841,0.009609805565,0.044814214000000005,0.8046431549999999
"""One out of five of our children live in a family that’s on food stamps.""",24017,unrelated,0.13067137416,0.15805199703905,0.08569052686635001,0.625586065
"""One out of five of our children live in a family that’s on food stamps.""",24018,agree,0.49548538,0.049682553,0.2225328735,0.2322991545
"""One out of five of our children live in a family that’s on food stamps.""",24019,unrelated,0.30733270875,0.02252327511,0.06639104515,0.603752935
"""One out of five of our children live in a family that’s on food stamps.""",24020,unrelated,0.1620628025,0.0496964566,0.0798373835,0.7084033350000001
"Says that during his eight years as Florida governor, ""we created 1.3 million net new jobs -- more jobs created than Texas.""",24021,unrelated,0.14936021900000002,0.02582857783,0.0712925985,0.75351861
"Says that during his eight years as Florida governor, ""we created 1.3 million net new jobs -- more jobs created than Texas.""",24022,unrelated,0.18503878335,0.0386321413685,0.0579273951,0.718401665
"Says that during his eight years as Florida governor, ""we created 1.3 million net new jobs -- more jobs created than Texas.""",24023,unrelated,0.3303907006,0.028009605146500003,0.07848839899,0.563111275
"Today, ""the United States is the most respected country on Earth.""",24024,agree,0.56020835,0.04634908935,0.052661917999999995,0.34078061684275
"Today, ""the United States is the most respected country on Earth.""",24025,agree,0.59284375,0.0974189507,0.1565140975,0.15322322514
"""Thanks to restrictive and anticompetitive ballot laws,"" candidates in November 2014 ran unopposed in nearly half of Wisconsin’s state representative races but in Michigan and Minnesota nearly all races had challengers.",24026,agree,0.589224355,0.007005041249999999,0.35702248550000004,0.04674816
"""Thanks to restrictive and anticompetitive ballot laws,"" candidates in November 2014 ran unopposed in nearly half of Wisconsin’s state representative races but in Michigan and Minnesota nearly all races had challengers.",24027,agree,0.36857709,0.3318386365,0.229220543,0.07036371500000001
"""Thanks to restrictive and anticompetitive ballot laws,"" candidates in November 2014 ran unopposed in nearly half of Wisconsin’s state representative races but in Michigan and Minnesota nearly all races had challengers.",24028,unrelated,0.051666158600000005,0.439369302719,0.005431811050000001,0.5035327245000001
"""Thanks to restrictive and anticompetitive ballot laws,"" candidates in November 2014 ran unopposed in nearly half of Wisconsin’s state representative races but in Michigan and Minnesota nearly all races had challengers.",24029,discuss,0.24645107,0.20470083095,0.37951632,0.1693317757
"""America has already taken in one-fourth of Mexico's entire population."" ",24030,discuss,0.356139615,0.049195868049999994,0.37806639,0.216598145
"""America has already taken in one-fourth of Mexico's entire population."" ",24031,agree,0.666810005,0.017013837400000002,0.223989243,0.0921869465
"""America has already taken in one-fourth of Mexico's entire population."" ",24032,unrelated,0.13329376775,0.042760998977500006,0.0214743305,0.8024709
"""America has already taken in one-fourth of Mexico's entire population."" ",24033,agree,0.51672019,0.18791351620000002,0.243399052,0.0519672045
"""America has already taken in one-fourth of Mexico's entire population."" ",24034,agree,0.617042005,0.10327257460000001,0.1742161725,0.10546926135
"""America has already taken in one-fourth of Mexico's entire population."" ",24035,agree,0.46886899,0.018780052,0.275917594,0.23643335
"""America has already taken in one-fourth of Mexico's entire population."" ",24036,unrelated,0.1440751185,0.31599787166,0.0390873075,0.5008397274999999
"""America has already taken in one-fourth of Mexico's entire population."" ",24037,discuss,0.28359365000000003,0.08945354039999999,0.397093611,0.2298591668165
"""America has already taken in one-fourth of Mexico's entire population."" ",24038,agree,0.53160143,0.031223479225,0.37800653700000003,0.059168527879999995
"""The CEO of Goldman Sachs let his employees know that he’d be just fine with either Bush or Clinton.""",24039,agree,0.3962322,0.082525412,0.2601577725,0.261084619124
"""The CEO of Goldman Sachs let his employees know that he’d be just fine with either Bush or Clinton.""",24040,discuss,0.0339261945,0.13745580173,0.47853245115000004,0.35008554140500003
"""The CEO of Goldman Sachs let his employees know that he’d be just fine with either Bush or Clinton.""",24041,unrelated,0.016874781999999998,0.03188832782,0.02012101771,0.9311159
"""The CEO of Goldman Sachs let his employees know that he’d be just fine with either Bush or Clinton.""",24042,unrelated,0.1046260815,0.01348891065,0.39885390723,0.48303111007
"""The CEO of Goldman Sachs let his employees know that he’d be just fine with either Bush or Clinton.""",24043,agree,0.6660802100000001,0.1421242375,0.068340442,0.12345508422865
"""Today in America, 70 percent of us are earning the same or less than we were 12 years ago, and this is the first time that that has happened this side of World War II.""",24044,discuss,0.22153184,0.15771652025,0.398903865,0.22184774713000002
"""Today in America, 70 percent of us are earning the same or less than we were 12 years ago, and this is the first time that that has happened this side of World War II.""",24045,agree,0.6370766999999999,0.013873065,0.28125217,0.06779812165
"If Milwaukee approves reducing its maximum forfeiture for marijuana possession to $50, the city would have ""23 different bicycle violations that have a higher forfeiture."" ",24046,discuss,0.432264445,0.046929429,0.46807734,0.052728722485
"If Milwaukee approves reducing its maximum forfeiture for marijuana possession to $50, the city would have ""23 different bicycle violations that have a higher forfeiture."" ",24047,unrelated,0.01143902325,0.00340301925,0.0094510098,0.97570695
"If Milwaukee approves reducing its maximum forfeiture for marijuana possession to $50, the city would have ""23 different bicycle violations that have a higher forfeiture."" ",24048,discuss,0.099158675,0.37491050275,0.482440167,0.04349067636
Georgia residents file the most insurance claims for lightning strikes in the country.,24049,agree,0.366736375,0.217251871,0.224135495,0.19187629850000001
"""In Florida, when Jeb Bush was governor, state authorities conducted a deeply flawed purge of voters before the presidential election in 2000"" and ""in 2004 a plan to purge even more voters was headed off.""",24050,discuss,0.29265779000000003,0.12332869835,0.390507145,0.19350641725
"""In Florida, when Jeb Bush was governor, state authorities conducted a deeply flawed purge of voters before the presidential election in 2000"" and ""in 2004 a plan to purge even more voters was headed off.""",24051,agree,0.382792265,0.062913883,0.334821045,0.21947280485
"""In Florida, when Jeb Bush was governor, state authorities conducted a deeply flawed purge of voters before the presidential election in 2000"" and ""in 2004 a plan to purge even more voters was headed off.""",24052,agree,0.64527963,0.073049467,0.0939527975,0.187718091125
"""In Florida, when Jeb Bush was governor, state authorities conducted a deeply flawed purge of voters before the presidential election in 2000"" and ""in 2004 a plan to purge even more voters was headed off.""",24053,agree,0.458111885,0.0387400425,0.438840065,0.06430806900149999
"""In Florida, when Jeb Bush was governor, state authorities conducted a deeply flawed purge of voters before the presidential election in 2000"" and ""in 2004 a plan to purge even more voters was headed off.""",24054,discuss,0.34205205000000005,0.11756736,0.480796015,0.059584599
"""Former Gov. Rick Perry signed a law that a federal court said was actually written with the purpose of discriminating against minority voters.""",24055,agree,0.49532877,0.052013917,0.440228575,0.01242877244
"""Former Gov. Rick Perry signed a law that a federal court said was actually written with the purpose of discriminating against minority voters.""",24056,discuss,0.438480845,0.032883944500000005,0.466376885,0.062258330835
"""Former Gov. Rick Perry signed a law that a federal court said was actually written with the purpose of discriminating against minority voters.""",24057,unrelated,0.13612295144300002,0.1674461457613,0.109281651522,0.587149235
"""Former Gov. Rick Perry signed a law that a federal court said was actually written with the purpose of discriminating against minority voters.""",24058,discuss,0.2943870885,0.0147279733,0.622375235,0.0685097333
"""Former Gov. Rick Perry signed a law that a federal court said was actually written with the purpose of discriminating against minority voters.""",24059,discuss,0.3322632099999999,0.0119625563,0.645417095,0.010357107209999999
"""Former Gov. Rick Perry signed a law that a federal court said was actually written with the purpose of discriminating against minority voters.""",24060,agree,0.50252395,0.19290938300000002,0.30266095000000004,0.001905714375
"""Former Gov. Rick Perry signed a law that a federal court said was actually written with the purpose of discriminating against minority voters.""",24061,discuss,0.42411585,0.069592563025,0.448940265,0.05735135400000001
"""Former Gov. Rick Perry signed a law that a federal court said was actually written with the purpose of discriminating against minority voters.""",24062,agree,0.4420274,0.1933334455,0.269034595,0.0956045385
"""Former Gov. Rick Perry signed a law that a federal court said was actually written with the purpose of discriminating against minority voters.""",24063,unrelated,0.19204447089875,0.11613340584149999,0.061676871585,0.630145265
"""In New Jersey, Gov. Christie vetoed legislation to extend early voting.""",24064,agree,0.5647293000000001,0.217847777,0.12549612,0.0919268156
"""In New Jersey, Gov. Christie vetoed legislation to extend early voting.""",24065,agree,0.621057285,0.13855229249999998,0.1374289725,0.102961504145
"""In New Jersey, Gov. Christie vetoed legislation to extend early voting.""",24066,agree,0.60851653,0.262120993,0.07677766,0.05258482669
"""In New Jersey, Gov. Christie vetoed legislation to extend early voting.""",24067,agree,0.5119918299999999,0.122879885,0.06155712749999999,0.303571157
"""In New Jersey, Gov. Christie vetoed legislation to extend early voting.""",24068,unrelated,0.32214091,0.21480180899999998,0.12646951750000002,0.33658775
"""In New Jersey, Gov. Christie vetoed legislation to extend early voting.""",24069,unrelated,0.17982471362500002,0.1177629164545,0.108760067755,0.5936522900000001
"""In New Jersey, Gov. Christie vetoed legislation to extend early voting.""",24070,agree,0.62393875,0.1230561398,0.14456834000000002,0.10843677377000001
"47 percent of Americans ""can’t pay for an unexpected $400 expense through savings or credit cards, without selling something or borrowing money.""",24071,unrelated,0.14325615705949998,0.07320416681410001,0.040347292207,0.74319242
"47 percent of Americans ""can’t pay for an unexpected $400 expense through savings or credit cards, without selling something or borrowing money.""",24072,agree,0.585024955,0.18002643925,0.1265528825,0.10839572388900001
"47 percent of Americans ""can’t pay for an unexpected $400 expense through savings or credit cards, without selling something or borrowing money.""",24073,discuss,0.33648911,0.06159010265,0.56863445,0.033286341515000005
"47 percent of Americans ""can’t pay for an unexpected $400 expense through savings or credit cards, without selling something or borrowing money.""",24074,discuss,0.0229801685,0.41476606901,0.48838272299999996,0.0738710236
"47 percent of Americans ""can’t pay for an unexpected $400 expense through savings or credit cards, without selling something or borrowing money.""",24075,unrelated,0.001202302922,0.032520810125205,0.0009026350785499999,0.96537425
"""500 percent more traffic here?""",24076,discuss,0.22744215,0.10256402810000001,0.4328839450000001,0.2371098706
"""500 percent more traffic here?""",24077,unrelated,0.017986937195,0.39824728444525004,0.00560079698,0.5781649999999999
"""We reduced the government workforce by 13,000, 11 percent, during my eight years.""",24078,unrelated,0.014530957804,0.0037366991133000005,0.006080418425,0.975651925
"""We reduced the government workforce by 13,000, 11 percent, during my eight years.""",24079,unrelated,0.139433474843,0.033126911415500004,0.0161039897245,0.81133565
"""We reduced the government workforce by 13,000, 11 percent, during my eight years.""",24080,agree,0.6095442200000001,0.0626712415,0.259265245,0.06851926650000001
"""We reduced the government workforce by 13,000, 11 percent, during my eight years.""",24081,unrelated,0.106612418,0.31101863645,0.0369497625,0.54541918
"""We reduced the government workforce by 13,000, 11 percent, during my eight years.""",24082,discuss,0.23419922,0.27890375255,0.41561358,0.07128345963999999
"""We reduced the government workforce by 13,000, 11 percent, during my eight years.""",24083,discuss,0.420252145,0.01871737985,0.505269381,0.055761074700999995
"""We reduced the government workforce by 13,000, 11 percent, during my eight years.""",24084,agree,0.6199365250000001,0.02402289575,0.22941948199999998,0.12662108579999998
"""We reduced the government workforce by 13,000, 11 percent, during my eight years.""",24085,agree,0.72122825,0.0699216545,0.09076077,0.11808933984999999
On Common Core.,24086,unrelated,0.3745796377835,0.01864668323581,0.020101062855,0.5866726350000001
On Common Core.,24087,discuss,0.07651633349999999,0.0363836691,0.5018296520000001,0.385270321165
On Common Core.,24088,discuss,0.250946872,0.068713765,0.4468580835,0.23348128
On Common Core.,24089,agree,0.8368893499999999,0.033306010330000003,0.043472634,0.08633200005000001
On Common Core.,24090,agree,0.5061646550000001,0.25227302725,0.07029274399999999,0.171269585
On Common Core.,24091,unrelated,0.173195913475,0.025706252000000002,0.31330730504000004,0.48779054107
On Common Core.,24092,unrelated,0.250703585,0.31292024,0.10214573675,0.33423045
On Common Core.,24093,unrelated,0.0012200295065,3.7517620500000014e-05,0.004048931173325,0.9946935
On Common Core.,24094,discuss,0.3244802,0.096062233915,0.48505396,0.09440362
On Common Core.,24095,unrelated,0.03906750217,0.08106416290581499,0.00047598203500000003,0.87939232
On Common Core.,24096,unrelated,0.10783029109999999,0.02466497117338,0.3621091882,0.5053955139999999
On Common Core.,24097,discuss,0.092866813,0.0282018637015,0.6033691000000001,0.2755622055
On Common Core.,24098,unrelated,0.1006335059,0.07505538872810001,0.33885440250000004,0.48545667122
On Common Core.,24099,discuss,0.387138145,0.057973668799999996,0.52055625,0.0343319055
On Common Core.,24100,unrelated,0.1429319655,0.0189784615,0.35879508284999995,0.4792944628500001
"""If you care about the environment, we've got record funding.""",24101,unrelated,0.005247693505,0.0278757918315,0.0007775617600000001,0.96609895
"""If you care about the environment, we've got record funding.""",24102,unrelated,0.19421649,0.053188928499999996,0.34216625635,0.41042834532
"""If you care about the environment, we've got record funding.""",24103,unrelated,0.1318296815,0.0384972836,0.38064496810000004,0.44902809115
"""If you care about the environment, we've got record funding.""",24104,unrelated,0.10421218592125,0.1428392082805,0.016872099117499997,0.73607652
"""If you care about the environment, we've got record funding.""",24105,agree,0.419771785,0.269086025,0.1197770685,0.19136512265
"""In the last seven years of my tenure, Texas created 1.5 million new jobs. As a matter of fact, without Texas, America would have lost 400,000 jobs.""",24106,unrelated,0.30246544350000004,0.010728551499999999,0.166118486851,0.520687555
"""In the last seven years of my tenure, Texas created 1.5 million new jobs. As a matter of fact, without Texas, America would have lost 400,000 jobs.""",24107,discuss,0.1534326075,0.043432851299999985,0.461204987,0.34192954750000004
"""In the last seven years of my tenure, Texas created 1.5 million new jobs. As a matter of fact, without Texas, America would have lost 400,000 jobs.""",24108,unrelated,0.04513893658,0.4088429909355,0.0116306832025,0.534387445
"""In the last seven years of my tenure, Texas created 1.5 million new jobs. As a matter of fact, without Texas, America would have lost 400,000 jobs.""",24109,discuss,0.05408827099999999,0.4276678036500001,0.50919627,0.009047644975
"If Fox News' presidential debate rules had been in place during the 1992 election, ""Bill Clinton wouldn't have been on the stage.""",24110,discuss,0.172135135,0.1966988545,0.34634468450000006,0.2848213282
"If Fox News' presidential debate rules had been in place during the 1992 election, ""Bill Clinton wouldn't have been on the stage.""",24111,discuss,0.19680756,0.26345653,0.3638497590000001,0.175886121
"If Fox News' presidential debate rules had been in place during the 1992 election, ""Bill Clinton wouldn't have been on the stage.""",24112,agree,0.47290652,0.3110106567,0.17931162350000002,0.03677116
"If Fox News' presidential debate rules had been in place during the 1992 election, ""Bill Clinton wouldn't have been on the stage.""",24113,disagree,0.2957606725,0.328906755,0.1790847075,0.19624788426
"Says Ronald Reagan ""talked about"" converting the United States to the metric system.",24114,unrelated,0.262289685,0.0482963365,0.25212638,0.43728759
"""We’re the only nation in the world that does not use the military to secure our border.""",24115,unrelated,0.34652040515,0.09213605905750001,0.01395715004,0.54738634
"""We’re the only nation in the world that does not use the military to secure our border.""",24116,agree,0.35317608342,0.29885848024999995,0.005829398350000001,0.342136
"""We’re the only nation in the world that does not use the military to secure our border.""",24117,agree,0.5724658,0.1222371935,0.14554559,0.159751445735
"""We’re the only nation in the world that does not use the military to secure our border.""",24118,agree,0.495359145,0.4756297024,0.01976445215,0.009246718835
"""We’re the only nation in the world that does not use the military to secure our border.""",24119,unrelated,0.0111766841275,0.036378976119999996,0.004328792166,0.948115525
"""We’re the only nation in the world that does not use the military to secure our border.""",24120,discuss,0.15459219,0.039187561550000014,0.476758885,0.32946132485900004
"""We’re the only nation in the world that does not use the military to secure our border.""",24121,unrelated,0.05982515997280001,0.3698828420988,0.0158266883825,0.554465285
"""We’re the only nation in the world that does not use the military to secure our border.""",24122,unrelated,0.037219467075,0.17651659475499998,0.006108028265,0.7801559499999999
"""The entirety of North America -- Canada, the United States and Mexico -- there's more known reserves in those three countries than in Russia and Saudi Arabia.""",24123,unrelated,0.18557277949999998,0.040724300000000005,0.0234539835,0.75024895
"""The entirety of North America -- Canada, the United States and Mexico -- there's more known reserves in those three countries than in Russia and Saudi Arabia.""",24124,unrelated,0.0540703985,0.23058434899,0.2063781005,0.5089671499999999
"""The entirety of North America -- Canada, the United States and Mexico -- there's more known reserves in those three countries than in Russia and Saudi Arabia.""",24125,discuss,0.049622002000000005,0.30257433915,0.44022873175,0.20757494
"""The entirety of North America -- Canada, the United States and Mexico -- there's more known reserves in those three countries than in Russia and Saudi Arabia.""",24126,discuss,0.17320664,0.335108800865,0.40552991,0.086154699769
"""The entirety of North America -- Canada, the United States and Mexico -- there's more known reserves in those three countries than in Russia and Saudi Arabia.""",24127,unrelated,0.0204439345,0.037282845865000004,0.2458186705,0.69645449
"""The entirety of North America -- Canada, the United States and Mexico -- there's more known reserves in those three countries than in Russia and Saudi Arabia.""",24128,unrelated,0.1203010835,0.06778147500000001,0.16092082725,0.650996665
"""The entirety of North America -- Canada, the United States and Mexico -- there's more known reserves in those three countries than in Russia and Saudi Arabia.""",24129,discuss,0.28419524,0.3108057685,0.398124319,0.0068746406365
"""The entirety of North America -- Canada, the United States and Mexico -- there's more known reserves in those three countries than in Russia and Saudi Arabia.""",24130,unrelated,0.181887867845,0.209845432447,0.006829090432999999,0.60143762
"""The entirety of North America -- Canada, the United States and Mexico -- there's more known reserves in those three countries than in Russia and Saudi Arabia.""",24131,disagree,0.11022751,0.49257858549999994,0.3913832917,0.005810653765
"""You don't have to be as smart as a fifth-grader to know what causes the climate is the sun. The sun.  I have people tell me, ‘Carbon dioxide warms the Earth.’  No, it doesn't.  The sun warms the Earth.""",24132,unrelated,0.0090851622,0.008498273990149999,0.004613173145000001,0.97780335
"""You don't have to be as smart as a fifth-grader to know what causes the climate is the sun. The sun.  I have people tell me, ‘Carbon dioxide warms the Earth.’  No, it doesn't.  The sun warms the Earth.""",24133,unrelated,0.356928175,0.033797577999999995,0.212203697,0.39707056450000006
"""You don't have to be as smart as a fifth-grader to know what causes the climate is the sun. The sun.  I have people tell me, ‘Carbon dioxide warms the Earth.’  No, it doesn't.  The sun warms the Earth.""",24134,agree,0.530957175,0.09829308169999999,0.05241569150000001,0.3183340251465
"""You don't have to be as smart as a fifth-grader to know what causes the climate is the sun. The sun.  I have people tell me, ‘Carbon dioxide warms the Earth.’  No, it doesn't.  The sun warms the Earth.""",24135,unrelated,0.039246595735,0.043688361050000006,0.005246325,0.911818685
"""You don't have to be as smart as a fifth-grader to know what causes the climate is the sun. The sun.  I have people tell me, ‘Carbon dioxide warms the Earth.’  No, it doesn't.  The sun warms the Earth.""",24136,unrelated,0.24519939454300002,0.1103478618,0.054565507685,0.58988727
"""You don't have to be as smart as a fifth-grader to know what causes the climate is the sun. The sun.  I have people tell me, ‘Carbon dioxide warms the Earth.’  No, it doesn't.  The sun warms the Earth.""",24137,agree,0.457868165,0.07834497730000001,0.3011730725,0.1626138135
